gvkey,datadate,fyearq,fqtr,tic,cusip,conm,curcdq,Current Assets Total - Q,Assets Total - Q,Common - Ordinary Equity Total - Q,Cash - Q,Long term debt total - Q,Current liabilities total - Q,Liabilities total - Q,Revenue total - Q,Sales total - Q,Working Capital - Q,R&D expense - Q,SG&A expense - Q,Capital expenditure - Y,Revenue total - Y,Sales total - Y,R&D expenditure - Y,SG&A expense - Y,sic,state
2086,20151231,2015,4,BAX,71813109,BAXTER INTERNATIONAL INC,USD,11796,20975,8846,2213,3935,5750,12110,2603,2603,6046,161,830,911,9968,9968,603,3421,2834,IL
2086,20160331,2016,1,BAX,71813109,BAXTER INTERNATIONAL INC,USD,8017,17350,9019,2211,2068,3823,8330,2375,2375,4194,136,756,184,2375,2375,136,756,2834,IL
2086,20160630,2016,2,BAX,71813109,BAXTER INTERNATIONAL INC,USD,6823,15982,8509,2630,2094,3723,7472,2585,2585,3100,195,813,352,4960,4960,331,1569,2834,IL
2086,20160930,2016,3,BAX,71813109,BAXTER INTERNATIONAL INC,USD,6589,15795,8677,2597,2834,2606,7131,2558,2558,3983,159,740,519,7518,7518,490,2309,2834,IL
2086,20161231,2016,4,BAX,71813109,BAXTER INTERNATIONAL INC,USD,6574,15546,8290,2801,2779,2744,7266,2645,2645,3830,157,771,719,10163,10163,647,3080,2834,IL
2086,20170331,2017,1,BAX,71813109,BAXTER INTERNATIONAL INC,USD,6633,15659,8686,2858,2784,2438,6984,2475,2475,4195,127,683,123,2475,2475,127,683,2834,IL
2086,20170630,2017,2,BAX,71813109,BAXTER INTERNATIONAL INC,USD,7704,16963,9175,3817,3454,2558,7798,2605,2605,5146,155,752,279,5080,5080,282,1435,2834,IL
2086,20170930,2017,3,BAX,71813109,BAXTER INTERNATIONAL INC,USD,7448,17541,9466,3517,3495,2662,8082,2707,2707,4786,150,777,410,7787,7787,432,2212,2834,IL
2086,20171231,2017,4,BAX,71813109,BAXTER INTERNATIONAL INC,USD,7263,17111,9124,3394,3509,2821,7995,2774,2774,4442,181,804,634,10561,10561,613,3016,2834,IL
2086,20180331,2018,1,BAX,71813109,BAXTER INTERNATIONAL INC,USD,6956,16890,9099,2947,3550,2642,7797,2677,2677,4314,140,724,155,2677,2677,140,724,2834,IL
2086,20180630,2018,2,BAX,71813109,BAXTER INTERNATIONAL INC,USD,6890,16578,8881,2857,3495,2629,7709,2842,2842,4261,174,805,311,5519,5519,314,1529,2834,IL
2086,20180930,2018,3,BAX,71813109,BAXTER INTERNATIONAL INC,USD,7028,16847,9130,2860,3485,2704,7734,2767,2767,4324,166,775,468,8286,8286,480,2304,2834,IL
2086,20181231,2018,4,BAX,71813109,BAXTER INTERNATIONAL INC,USD,5919,15641,7794,1832,3473,2836,7825,2841,2841,3083,175,762,681,11127,11127,655,3066,2834,IL
2403,20130331,2013,1,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,10076,35958,13659,1355,6522,8414,22259,3831,3831,1662,930,2112,115,3831,3831,930,2112,2834,NY
2403,20130630,2013,2,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,10486,36252,14371,1821,6442,8354,21879,4048,4048,2132,951,2210,213,7879,7879,1881,4322,2834,NY
2403,20130930,2013,3,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,10627,36804,14726,1771,6532,8279,22090,4065,4065,2348,893,2063,337,11944,11944,2774,6385,2834,NY
2403,20131231,2013,4,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,18916,38592,15154,3586,7981,12440,23356,4441,4441,6476,957,2269,537,16385,16385,3731,8654,2834,NY
2403,20140331,2014,1,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14014,33424,15473,5225,7367,7521,17893,3811,3811,6493,946,2030,118,3811,3811,946,2030,2834,NY
2403,20140630,2014,2,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14062,33503,15327,4282,7372,7798,18124,3889,3889,6264,1416,2241,228,7700,7700,2362,4271,2834,NY
2403,20140930,2014,3,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14177,33450,15143,4851,7267,8103,18249,3921,3921,6074,983,2085,335,11621,11621,3345,6356,2834,NY
2403,20141231,2014,4,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14608,33749,14852,5571,7242,8461,18766,4258,4258,6147,1189,2552,526,15879,15879,4534,8908,2834,NY
2403,20150331,2015,1,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14925,33579,15546,6294,7127,7689,17890,4041,4041,7236,1016,2044,136,4041,4041,1016,2044,2834,NY
2403,20150630,2015,2,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,13056,31954,15123,4199,6615,7435,16663,4163,4163,5621,1856,2986,301,8204,8204,2872,5030,2834,NY
2403,20150930,2015,3,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,12926,31779,15079,3975,6632,7158,16506,4069,4069,5768,1132,2291,535,12273,12273,4004,7321,2834,NY
2403,20151231,2015,4,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,10415,31748,14266,2385,6550,8017,17324,4287,4287,2398,1916,3239,820,16560,16560,5920,10560,2834,NY
2403,20160331,2016,1,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,11215,31892,14386,2644,6593,7597,17341,4391,4391,3618,1136,2191,242,4391,4391,1136,2191,2834,NY
2403,20160630,2016,2,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,12298,32831,14918,2934,6581,7885,17753,4871,4871,4413,1266,2491,503,9262,9262,2402,4682,2834,NY
2403,20160930,2016,3,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,13204,33727,15613,3432,5836,8996,17946,4922,4922,4208,1138,2268,844,14184,14184,3540,6950,2834,NY
2403,20161231,2016,4,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,13704,33707,16177,4237,5716,8841,17360,5243,5243,4863,1400,2805,1215,19427,19427,4940,9755,2834,NY
2403,20170331,2017,1,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,13615,32937,14416,3910,7237,8494,18402,4929,4929,5121,1303,2241,291,4929,4929,1303,2241,2834,NY
2403,20170630,2017,2,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14324,33409,14699,3470,6911,9017,18588,5144,5144,5307,1679,2770,539,10073,10073,2982,5011,2834,NY
2403,20170930,2017,3,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,15048,33977,14783,4644,6982,9438,19063,5254,5254,5610,1561,2660,801,15327,15327,4543,7671,2834,NY
2403,20171231,2017,4,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14854,33551,11741,5421,6975,9563,21704,5449,5449,5291,1939,3103,1055,20776,20776,6482,10774,2834,NY
2403,20180331,2018,1,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14649,33083,12793,5342,5775,9624,20177,5193,5193,5025,1250,2210,239,5193,5193,1250,2210,2834,NY
2403,20180630,2018,2,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,13874,32641,12317,4999,5671,9878,20223,5704,5704,3996,2435,3547,437,10897,10897,3685,5757,2834,NY
2403,20180930,2018,3,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,14869,33734,13640,5408,5687,9694,19984,5691,5691,5175,1280,2366,661,16588,16588,4965,8123,2834,NY
2403,20181231,2018,4,BMY,110122108,BRISTOL-MYERS SQUIBB CO,USD,17160,34986,14031,6911,5646,10654,20859,5973,5973,6506,1380,2694,951,22561,22561,6345,10817,2834,NY
3691,20130331,2013,1,GTBP,36254L100,GT BIOPHARMA INC,USD,0.094,0.118,-5.216,0,0,5.407,5.407,0.088,0.088,-5.313,0,0.366,0,0.088,0.088,0,0.366,2834,CA
3691,20130630,2013,2,GTBP,36254L100,GT BIOPHARMA INC,USD,0.131,0.154,-5.522,0.011,0,5.758,5.758,0.056,0.056,-5.627,0,0.118,0,0.144,0.144,0,0.484,2834,CA
3691,20130930,2013,3,GTBP,36254L100,GT BIOPHARMA INC,USD,0.04,0.062,-5.831,0,0,6.031,6.031,0.183,0.183,-5.991,0,0.2,0,0.327,0.327,0,0.684,2834,CA
3691,20131231,2013,4,GTBP,36254L100,GT BIOPHARMA INC,USD,0.125,0.147,-6.184,0.043,0.097,6.384,6.481,0.041,0.041,-6.259,0,0.251,0,0.368,0.368,0,0.935,2834,CA
3691,20140331,2014,1,GTBP,36254L100,GT BIOPHARMA INC,USD,0.077,0.103,-6.555,0.004,0.128,6.68,6.808,0,0,-6.603,0,,0,0,0,0,,2834,CA
3691,20140630,2014,2,GTBP,36254L100,GT BIOPHARMA INC,USD,0.032,0.052,-6.817,0.001,0.156,6.861,7.017,0.025,0.025,-6.829,0,,0,0.025,0.025,0,,2834,CA
3691,20140930,2014,3,GTBP,36254L100,GT BIOPHARMA INC,USD,0.69,0.71,-10.757,0.664,0.306,11.308,11.614,0.003,0.003,-10.618,0,,0,0.028,0.028,0,,2834,CA
3691,20141231,2014,4,GTBP,36254L100,GT BIOPHARMA INC,USD,0.882,0.888,-29.408,0.855,0.634,29.828,30.462,0.033,0.033,-28.946,0,,0.006,0.061,0.061,0,,2834,CA
3691,20150331,2015,1,GTBP,36254L100,GT BIOPHARMA INC,USD,1.42,1.425,-49.767,1.418,0.849,50.509,51.358,0.007,0.007,-49.089,0.25,,0,0.007,0.007,0.25,,2834,CA
3691,20150630,2015,2,GTBP,36254L100,GT BIOPHARMA INC,USD,0.127,0.132,-22.734,0.125,1.451,21.581,23.032,0.02,0.02,-21.454,0,,0,0.027,0.027,0.25,,2834,CA
3691,20150930,2015,3,GTBP,36254L100,GT BIOPHARMA INC,USD,0.044,0.049,-24.383,0.042,2.29,22.308,24.598,0,0,-22.264,0.225,,0,0.027,0.027,0.475,,2834,CA
3691,20151231,2015,4,GTBP,36254L100,GT BIOPHARMA INC,USD,0.049,0.054,-50.403,0.047,0.714,49.909,50.623,0,0,-49.86,0.525,,0.001,0.027,0.027,1,,2834,CA
3691,20160331,2016,1,GTBP,36254L100,GT BIOPHARMA INC,USD,0.032,0.037,-20.053,0.03,0.553,19.703,20.256,0,0,-19.671,0.225,3.901,0,0,0,0.225,3.901,2834,CA
3691,20160630,2016,2,GTBP,36254L100,GT BIOPHARMA INC,USD,0.357,0.362,-15.666,0.355,0.528,15.666,16.194,0,0,-15.309,0.25,2.121,0,0,0,0.475,6.022,2834,CA
3691,20160930,2016,3,GTBP,36254L100,GT BIOPHARMA INC,USD,0.156,0.16,-17.04,0.154,0.4,16.966,17.366,0,0,-16.81,0.25,2.529,0,0,0,0.725,8.551,2834,CA
3691,20161231,2016,4,GTBP,36254L100,GT BIOPHARMA INC,USD,0.021,0.025,-18.758,0.019,0,18.949,18.949,0,0,-18.928,0.25,0.822,0,0,0,0.975,9.373,2834,CA
3691,20170331,2017,1,GTBP,36254L100,GT BIOPHARMA INC,USD,0.235,0.238,-17.944,0.235,0,18.348,18.348,0,0,-18.113,0.144,1.537,0,0,0,0.144,1.537,2834,CA
3691,20170630,2017,2,GTBP,36254L100,GT BIOPHARMA INC,USD,0.039,0.042,-19.918,0.039,0,20.126,20.126,0,0,-20.087,0.241,1.285,0,0,0,0.385,2.822,2834,CA
3691,20170930,2017,3,GTBP,36254L100,GT BIOPHARMA INC,USD,2.732,256.52,253.886,2.732,0,2.801,2.801,0,0,-0.069,0.526,126.855,0,0,0,0.911,129.677,2834,CA
3691,20171231,2017,4,GTBP,36254L100,GT BIOPHARMA INC,USD,0.576,254.368,251.856,0.576,0,2.679,2.679,0,0,-2.103,0.157,5.891,0.004,0,0,1.068,135.568,2834,CA
3691,20180331,2018,1,GTBP,36254L100,GT BIOPHARMA INC,USD,2.87,257.333,252.424,2.87,0,5.076,5.076,0,0,-2.206,3.473,7.159,0.002,0,0,3.473,7.159,2834,CA
3691,20180630,2018,2,GTBP,36254L100,GT BIOPHARMA INC,USD,1.096,255.014,246.229,1.096,0,8.952,8.952,0,0,-7.856,3.251,5.156,0.002,0,0,6.724,12.315,2834,CA
3691,20180930,2018,3,GTBP,36254L100,GT BIOPHARMA INC,USD,1.247,26.536,13.48,1.232,0,13.223,13.223,0,0,-11.976,229.625,6.143,0.004,0,0,236.349,18.458,2834,CA
3691,20181231,2018,4,GTBP,36254L100,GT BIOPHARMA INC,USD,0.09,25.399,11.537,0.06,0,14.029,14.029,0,0,-13.939,1.233,3.089,0.036,0,0,237.582,21.547,2834,CA
3969,20130331,2013,1,DIOD,254543101,DIODES INC,USD,611.889,1144.638,669.559,200.205,213.787,158.916,432.175,176.964,176.964,452.973,10.08,39.531,15.954,176.964,176.964,10.08,39.531,3674,TX
3969,20130630,2013,2,DIOD,254543101,DIODES INC,USD,642.886,1171.574,684.604,213.546,209.337,176.08,443.663,214.379,214.379,466.806,12.145,46.25,23.751,391.343,391.343,22.225,85.781,3674,TX
3969,20130930,2013,3,DIOD,254543101,DIODES INC,USD,672.265,1202.12,710.915,204.214,202.115,183.336,448.783,224.51,224.51,488.929,13.611,46.606,30.78,615.853,615.853,35.836,132.387,3674,TX
3969,20131231,2013,4,DIOD,254543101,DIODES INC,USD,650.085,1162.258,702.742,196.635,183.183,156.916,418.581,210.993,210.993,493.169,12.466,44.4,47.054,826.846,826.846,48.302,176.787,3674,TX
3969,20140331,2014,1,DIOD,254543101,DIODES INC,USD,643.377,1140.604,713.854,211.642,165.44,148.36,385.571,209.986,209.986,495.017,12.92,44.56,11.817,209.986,209.986,12.92,44.56,3674,TX
3969,20140630,2014,2,DIOD,254543101,DIODES INC,USD,688.192,1185.735,739.152,235.465,162.702,167.912,404.938,223.217,223.217,520.28,12.781,45.814,23.668,433.203,433.203,25.701,90.374,3674,TX
3969,20140930,2014,3,DIOD,254543101,DIODES INC,USD,695.73,1188.24,751.355,236.849,147.533,168.543,394.21,233.777,233.777,527.187,13.864,47.547,37.081,666.98,666.98,39.565,137.921,3674,TX
3969,20141231,2014,4,DIOD,254543101,DIODES INC,USD,686.805,1179.157,768.275,243,140.986,149.271,368.99,223.671,223.671,537.534,12.571,46.63,57.766,890.651,890.651,52.136,184.551,3674,TX
3969,20150331,2015,1,DIOD,254543101,DIODES INC,USD,671.598,1175.03,780.265,222.113,117.734,155.55,352.202,206.182,206.182,516.048,13.309,44.957,23.539,206.182,206.182,13.309,44.957,3674,TX
3969,20150630,2015,2,DIOD,254543101,DIODES INC,USD,681.546,1205.184,811.599,194.592,99.684,173.444,350.243,219.452,219.452,508.102,13.59,45.472,46.877,425.634,425.634,26.899,90.429,3674,TX
3969,20150930,2015,3,DIOD,254543101,DIODES INC,USD,663.088,1213.193,809.718,188.755,93.51,187.623,355.724,208.888,208.888,475.465,13.745,47.253,94.994,634.522,634.522,40.644,137.682,3674,TX
3969,20151231,2015,4,DIOD,254543101,DIODES INC,USD,750.551,1601.03,795.345,218.435,455.96,179.663,758.033,214.382,214.382,570.888,16.383,56.882,133.244,848.904,848.904,57.027,194.564,3674,TX
3969,20160331,2016,1,DIOD,254543101,DIODES INC,USD,744.53,1579.933,798.569,237.006,439.948,173.105,733.653,222.738,222.738,571.425,18.149,56.582,13.561,222.738,222.738,18.149,56.582,3674,TX
3969,20160630,2016,2,DIOD,254543101,DIODES INC,USD,718.25,1542.866,791.927,192.554,399.891,180.102,703.01,236.645,236.645,538.148,17.01,58.197,29.072,459.383,459.383,35.159,114.779,3674,TX
3969,20160930,2016,3,DIOD,254543101,DIODES INC,USD,739.512,1552.44,798.598,220.526,407.052,172.606,709.027,250.694,250.694,566.906,17.088,55.347,47.054,710.077,710.077,52.247,170.126,3674,TX
3969,20161231,2016,4,DIOD,254543101,DIODES INC,USD,732.782,1528.552,776.019,247.802,414.249,185.373,708.085,232.085,232.085,547.409,17.69,56.519,58.549,942.162,942.162,69.937,226.645,3674,TX
3969,20170331,2017,1,DIOD,254543101,DIODES INC,USD,739.249,1541.005,799.24,265.119,400.493,187.866,696.826,236.303,236.303,551.383,18.04,57.43,19.106,236.303,236.303,18.04,57.43,3674,TX
3969,20170630,2017,2,DIOD,254543101,DIODES INC,USD,758.433,1579.129,826.47,266.605,383.336,217.041,711.822,264.224,264.224,541.392,19.796,59.44,43.883,500.527,500.527,37.836,116.87,3674,TX
3969,20170930,2017,3,DIOD,254543101,DIODES INC,USD,701.479,1540.589,853.243,201.226,306.687,225.192,645.705,285.247,285.247,476.287,20.379,63.904,81.877,785.774,785.774,58.215,180.774,3674,TX
3969,20171231,2017,4,DIOD,254543101,DIODES INC,USD,662.324,1488.673,831.504,203.82,247.887,247.162,614.755,268.43,268.43,415.162,19.662,64.389,111.161,1054.204,1054.204,77.877,245.163,3674,TX
3969,20180331,2018,1,DIOD,254543101,DIODES INC,USD,634.319,1471.362,868.553,182.411,199.924,240.383,561.553,274.512,274.512,393.936,20.2,64.8,31.636,274.512,274.512,20.2,64.8,3674,TX
3969,20180630,2018,2,DIOD,254543101,DIODES INC,USD,618.54,1436.772,882.415,152.403,162.121,237.705,513.957,304.085,304.085,380.835,22.05,64.203,52.99,578.597,578.597,42.25,129.003,3674,TX
3969,20180930,2018,3,DIOD,254543101,DIODES INC,USD,647.569,1467.784,907.668,150.274,139.987,261.87,515.333,320.946,320.946,385.699,22.549,65.024,72.159,899.543,899.543,64.799,194.027,3674,TX
3969,20181231,2018,4,DIOD,254543101,DIODES INC,USD,734.838,1526.371,931.463,241.053,187.184,254.024,548.939,314.446,314.446,480.814,21.487,65.906,87.507,1213.989,1213.989,86.286,259.933,3674,TX
4245,20130331,2013,1,ELN,284131208,ELAN CORP PLC,USD,,,682.2,,,,,,,,,,,,,,,2834,
4245,20130630,2013,2,ELN,284131208,ELAN CORP PLC,USD,2030.5,2159.9,1965.4,1918.3,0,178.4,194.5,56.5,56.5,1852.1,54.6,,0.5,56.5,56.5,54.6,,2834,
4245,20130930,2013,3,ELN,284131208,ELAN CORP PLC,USD,2018.2,2227.9,2086.4,1873.3,0,122.7,141.5,48.6,48.6,1895.5,4.4,,0.9,105.1,105.1,59,,2834,
4476,20130331,2012,4,EXAR,300645108,EXAR CORP,USD,243.9,293.168,240.454,14.718,1.342,40.168,52.714,31.154,31.154,203.732,5.781,13.869,1.385,122.026,122.026,22.379,53.533,3674,CA
4476,20130630,2013,1,EXAR,300645108,EXAR CORP,USD,260.132,293.651,242.224,36.458,1.012,39.285,51.427,32.627,32.627,220.847,6.18,13.534,0.349,32.627,32.627,6.18,13.534,3674,CA
4476,20130930,2013,2,EXAR,300645108,EXAR CORP,USD,241.77,312.032,256.893,10.051,0.456,42.133,55.139,34.018,34.018,199.637,7.136,16.512,0.749,66.645,66.645,13.316,30.046,3674,CA
4476,20131231,2013,3,EXAR,300645108,EXAR CORP,USD,240.834,308.696,256.855,21.07,0.106,40.205,51.841,30.69,30.69,200.629,6.929,15.758,1.675,97.335,97.335,20.245,45.804,3674,CA
4476,20140331,2013,4,EXAR,300645108,EXAR CORP,USD,217.897,302.217,253.375,14.614,0.07,42.146,48.842,27.987,27.987,175.751,6.803,14.299,2.658,125.322,125.322,27.048,60.103,3674,CA
4476,20140630,2014,1,EXAR,300645108,EXAR CORP,USD,215.986,392.136,246.598,123.161,0.04,117.11,127.801,30.719,30.719,98.876,8.243,18.32,0.551,30.719,30.719,8.243,18.32,3674,CA
4476,20140930,2014,2,EXAR,300645108,EXAR CORP,USD,168.859,325.721,223.239,78.377,0.019,96.987,102.482,43.159,43.159,71.872,12.649,21.966,0.656,73.878,73.878,20.892,40.286,3674,CA
4476,20141231,2014,3,EXAR,300645108,EXAR CORP,USD,120.728,277.466,220.713,52.622,1.479,49.869,56.753,44.315,44.315,70.859,10.035,21.828,2.447,118.193,118.193,30.927,62.114,3674,CA
4476,20150331,2014,4,EXAR,300645108,EXAR CORP,USD,118.212,283.1,222.832,55.233,5.069,50.806,60.268,43.857,43.857,67.406,9.073,18.825,3.925,162.05,162.05,40,80.939,3674,CA
4476,20150630,2015,1,EXAR,300645108,EXAR CORP,USD,119.041,279.102,221.563,55.76,4.629,48.49,57.539,28.183,28.183,70.551,6.429,14.175,0.105,28.183,28.183,6.429,14.175,3674,CA
4476,20150930,2015,2,EXAR,300645108,EXAR CORP,USD,120.444,268.759,219.004,53.484,4.188,42.203,49.755,22.755,22.755,78.241,5.844,13.007,0.567,50.938,50.938,12.273,27.182,3674,CA
4476,20151231,2015,3,EXAR,300645108,EXAR CORP,USD,115.759,257.094,215.478,53.449,1.714,36.482,41.616,27.81,27.81,79.277,4.734,11.515,0.954,78.748,78.748,17.007,38.697,3674,CA
4476,20160331,2015,4,EXAR,300645108,EXAR CORP,USD,118.758,255.373,214.549,55.07,1.285,36.117,40.824,36.775,36.775,82.641,7.197,15.732,1.279,151.878,151.878,33.21,67.193,3674,CA
4476,20160630,2016,1,EXAR,300645108,EXAR CORP,USD,220.97,269.76,227.129,85.276,0.856,37.461,42.631,27.136,27.136,183.509,4.931,11.495,0.125,27.136,27.136,4.931,11.495,3674,CA
4476,20160930,2016,2,EXAR,300645108,EXAR CORP,USD,230.249,278.125,238.014,96.382,0.428,35.589,40.111,27.601,27.601,194.66,4.945,12.697,0.393,54.737,54.737,9.876,24.192,3674,CA
4476,20161231,2016,3,EXAR,300645108,EXAR CORP,USD,272.765,323.511,291.732,102.023,0,28.243,31.779,27.222,27.222,244.522,4.964,14.073,0.769,81.959,81.959,14.84,38.265,3674,CA
4476,20170331,2016,4,EXAR,300645108,EXAR CORP,USD,288.022,337.062,302.435,93.805,0,31.551,34.627,27.814,27.814,256.471,5.476,13.725,,109.773,109.773,20.316,51.99,3674,CA
4608,20130331,2013,1,FSS,313855108,FEDERAL SIGNAL CORP,USD,268.9,601.8,143.9,12.8,154.5,141.7,457.9,199.8,199.8,127.2,,34.7,4.4,199.8,199.8,,34.7,3711,IL
4608,20130630,2013,2,FSS,313855108,FEDERAL SIGNAL CORP,USD,258.4,650,267.7,13.1,137.6,126.1,382.3,222.6,222.6,132.3,,34.2,9.5,422.4,422.4,,68.9,3711,IL
4608,20130930,2013,3,FSS,313855108,FEDERAL SIGNAL CORP,USD,266,656.8,290.2,20.9,121,127.9,366.6,209.3,209.3,138.1,,31.7,13.7,631.7,631.7,,100.6,3711,IL
4608,20131231,2013,4,FSS,313855108,FEDERAL SIGNAL CORP,USD,265.5,644.8,351,23.8,84.7,132.6,293.8,219.6,219.6,132.9,11,33.2,17,851.3,851.3,11,133.8,3711,IL
4608,20140331,2014,1,FSS,313855108,FEDERAL SIGNAL CORP,USD,271.1,651.6,360.6,16,74.6,141.9,291,200.2,200.2,129.2,,34.2,4.2,200.2,200.2,,34.2,3711,IL
4608,20140630,2014,2,FSS,313855108,FEDERAL SIGNAL CORP,USD,281.7,658.5,375.5,24.2,62.6,149.5,283,234.6,234.6,132.2,,34.9,9.4,434.8,434.8,,69.1,3711,IL
4608,20140930,2014,3,FSS,313855108,FEDERAL SIGNAL CORP,USD,283.3,651.3,379.3,29.1,60.7,145,272,219.3,219.3,138.3,,33.4,13.3,654.1,654.1,,102.5,3711,IL
4608,20141231,2014,4,FSS,313855108,FEDERAL SIGNAL CORP,USD,290.5,658.7,371.6,30.4,44,139.1,287.1,264.4,264.4,151.4,16.6,38.2,19.5,918.5,918.5,16.6,140.7,3711,IL
4608,20150331,2015,1,FSS,313855108,FEDERAL SIGNAL CORP,USD,291.6,649,367.7,23,43.9,136.4,281.3,196.5,196.5,155.2,,30.4,2.8,196.5,196.5,,30.4,3711,IL
4608,20150630,2015,2,FSS,313855108,FEDERAL SIGNAL CORP,USD,306.7,660.7,388,35.9,42.4,131.8,272.7,205.4,205.4,174.9,,31.1,5.6,401.9,401.9,,61.5,3711,IL
4608,20150930,2015,3,FSS,313855108,FEDERAL SIGNAL CORP,USD,312.8,662.8,399.2,66.2,40.5,129.4,263.6,179.7,179.7,183.4,,29.5,8.7,581.6,581.6,,91,3711,IL
4608,20151231,2015,4,FSS,313855108,FEDERAL SIGNAL CORP,USD,315.1,666.5,405.6,76,43.7,117.2,260.9,186.4,186.4,197.9,14,31,9.6,768,768,14,122,3711,IL
4608,20160331,2016,1,FSS,313855108,FEDERAL SIGNAL CORP,USD,276.7,583.2,407.4,77.3,0.2,89.9,175.8,172.8,172.8,186.8,,29.6,2,172.8,172.8,,29.6,3711,IL
4608,20160630,2016,2,FSS,313855108,FEDERAL SIGNAL CORP,USD,253.7,651.3,396,38.7,66.3,95.1,255.3,172.3,172.3,158.6,,30.3,3.6,345.1,345.1,,59.9,3711,IL
4608,20160930,2016,3,FSS,313855108,FEDERAL SIGNAL CORP,USD,260.8,648.6,401.5,50.8,65.1,91.9,247.1,186.7,186.7,168.9,,31.1,4.8,531.8,531.8,,91,3711,IL
4608,20161231,2016,4,FSS,313855108,FEDERAL SIGNAL CORP,USD,259.6,643.2,394.1,50.7,63.5,84.9,249.1,176.1,176.1,174.7,13.4,31.3,6.1,707.9,707.9,13.4,122.3,3711,IL
4608,20170331,2017,1,FSS,313855108,FEDERAL SIGNAL CORP,USD,273.4,652,397.7,56.8,64.1,90.9,254.3,177.8,177.8,182.5,,31.5,1.1,177.8,177.8,,31.5,3711,IL
4608,20170630,2017,2,FSS,313855108,FEDERAL SIGNAL CORP,USD,302.9,997.6,412.4,37,288.9,132.7,585.2,224.4,224.4,170.2,,34.9,2.7,402.2,402.2,,66.4,3711,IL
4608,20170930,2017,3,FSS,313855108,FEDERAL SIGNAL CORP,USD,300.6,997.2,425.2,28.2,282.9,127,572,248.7,248.7,173.6,,38.3,5.3,650.9,650.9,,104.7,3711,IL
4608,20171231,2017,4,FSS,313855108,FEDERAL SIGNAL CORP,USD,303.8,992.3,457.4,37.5,277.4,117.1,534.9,247.6,247.6,186.7,13,38.5,8,898.5,898.5,13,143.2,3711,IL
4608,20180331,2018,1,FSS,313855108,FEDERAL SIGNAL CORP,USD,321.2,1008.1,469.9,35.4,267,131.2,538.2,249.7,249.7,190,,41.4,3,249.7,249.7,,41.4,3711,IL
4608,20180630,2018,2,FSS,313855108,FEDERAL SIGNAL CORP,USD,325,1016.2,492.4,36,247.8,151.2,523.8,291,291,173.8,,40.7,7,540.7,540.7,,82.1,3711,IL
4608,20180930,2018,3,FSS,313855108,FEDERAL SIGNAL CORP,USD,314.4,1009.3,511.8,35,221.9,155.1,497.5,269.4,269.4,159.3,,38.2,10.1,810.1,810.1,,120.3,3711,IL
4608,20181231,2018,4,FSS,313855108,FEDERAL SIGNAL CORP,USD,328.5,1023.8,530.1,37.4,209.9,158.8,493.7,279.4,279.4,169.7,13,38.4,14.1,1089.5,1089.5,13,158.7,3711,IL
4839,20130331,2013,1,F,345370860,FORD MOTOR CO,USD,,193010,17595,13820,67809,,175048,35649,35649,,,2681,1483,35649,35649,,2681,3711,MI
4839,20130630,2013,2,F,345370860,FORD MOTOR CO,USD,,196210,19179,13362,69979,,176661,37923,37923,,,2698,3077,73572,73572,,5379,3711,MI
4839,20130930,2013,3,F,345370860,FORD MOTOR CO,USD,,201071,20467,14752,72191,,180232,35775,35775,,,2649,4659,109347,109347,,8028,3711,MI
4839,20131231,2013,4,F,345370860,FORD MOTOR CO,USD,,202026,26383,14468,76625,,175279,37570,37570,,6400,2945,6597,146917,146917,6400,10973,3711,MI
4839,20140331,2014,1,F,345370860,FORD MOTOR CO,USD,,207082,26773,12983,78116,,179944,35876,35876,,,2705,1516,35876,35876,,2705,3711,MI
4839,20140630,2014,2,F,345370860,FORD MOTOR CO,USD,,210945,26776,11573,78783,,183801,37411,37411,,,2838,3428,73287,73287,,5543,3711,MI
